STAT: 2018/07/14 21:23:23 start_testing.go:374: Warm Up is started
STAT: 2018/07/14 21:23:30 start_testing.go:389: [MAIN] Warm up has been done
STAT: 2018/07/14 21:23:30 start_testing.go:401: [MAIN] Load tests with a large number of clients has been started
STAT: 2018/07/14 21:23:35 start_testing.go:421: [MAIN] New clients was added. Current clients number: 20
STAT: 2018/07/14 21:23:40 start_testing.go:421: [MAIN] New clients was added. Current clients number: 30
STAT: 2018/07/14 21:23:45 start_testing.go:421: [MAIN] New clients was added. Current clients number: 40
STAT: 2018/07/14 21:23:50 start_testing.go:421: [MAIN] New clients was added. Current clients number: 50
STAT: 2018/07/14 21:23:55 start_testing.go:421: [MAIN] New clients was added. Current clients number: 60
STAT: 2018/07/14 21:24:00 start_testing.go:421: [MAIN] New clients was added. Current clients number: 70
STAT: 2018/07/14 21:24:05 start_testing.go:421: [MAIN] New clients was added. Current clients number: 80
STAT: 2018/07/14 21:24:10 start_testing.go:421: [MAIN] New clients was added. Current clients number: 90
STAT: 2018/07/14 21:24:15 start_testing.go:421: [MAIN] New clients was added. Current clients number: 100
STAT: 2018/07/14 21:24:20 start_testing.go:421: [MAIN] New clients was added. Current clients number: 110
STAT: 2018/07/14 21:24:25 start_testing.go:421: [MAIN] New clients was added. Current clients number: 120
STAT: 2018/07/14 21:24:30 start_testing.go:421: [MAIN] New clients was added. Current clients number: 130
STAT: 2018/07/14 21:24:35 start_testing.go:421: [MAIN] New clients was added. Current clients number: 140
STAT: 2018/07/14 21:24:40 start_testing.go:421: [MAIN] New clients was added. Current clients number: 150
STAT: 2018/07/14 21:24:45 start_testing.go:421: [MAIN] New clients was added. Current clients number: 160
STAT: 2018/07/14 21:24:50 start_testing.go:421: [MAIN] New clients was added. Current clients number: 170
STAT: 2018/07/14 21:24:55 start_testing.go:421: [MAIN] New clients was added. Current clients number: 180
STAT: 2018/07/14 21:25:00 start_testing.go:421: [MAIN] New clients was added. Current clients number: 190
STAT: 2018/07/14 21:25:05 start_testing.go:421: [MAIN] New clients was added. Current clients number: 200
STAT: 2018/07/14 21:25:10 start_testing.go:421: [MAIN] New clients was added. Current clients number: 210
STAT: 2018/07/14 21:25:15 start_testing.go:421: [MAIN] New clients was added. Current clients number: 220
STAT: 2018/07/14 21:25:20 start_testing.go:421: [MAIN] New clients was added. Current clients number: 230
STAT: 2018/07/14 21:25:25 start_testing.go:421: [MAIN] New clients was added. Current clients number: 240
STAT: 2018/07/14 21:25:30 start_testing.go:421: [MAIN] New clients was added. Current clients number: 250
STAT: 2018/07/14 21:25:35 start_testing.go:421: [MAIN] New clients was added. Current clients number: 260
STAT: 2018/07/14 21:25:40 start_testing.go:421: [MAIN] New clients was added. Current clients number: 270
STAT: 2018/07/14 21:25:45 start_testing.go:421: [MAIN] New clients was added. Current clients number: 280
STAT: 2018/07/14 21:25:50 start_testing.go:421: [MAIN] New clients was added. Current clients number: 290
STAT: 2018/07/14 21:25:55 start_testing.go:421: [MAIN] New clients was added. Current clients number: 300
STAT: 2018/07/14 21:25:55 start_testing.go:405: [MAIN] Reached clients limit. Stopping creating new clients...
STAT: 2018/07/14 21:25:59 start_testing.go:428: [MAIN] Load tests with a large number of clients has been done
STAT: 2018/07/14 21:25:59 start_testing.go:429: [MAIN] Load tests with a large number of clients statistics:
STAT: 2018/07/14 21:25:59 start_testing.go:472: Sent requests count: 599310
STAT: 2018/07/14 21:25:59 start_testing.go:474: Error statistics: 0 errors occurred during get items tests, 0 errors occurred during buy items tests
STAT: 2018/07/14 21:25:59 start_testing.go:482: General requests statistics:
STAT: 2018/07/14 21:25:59 start_testing.go:488: Average response time:	8.033418 ms
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:12	292923
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:13	300040
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:14	305384
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:15	308559
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:16	314654
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:17	321171
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:18	328423
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:19	333822
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:20	338607
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:21	345536
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:22	351999
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:23	358741
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:24	364589
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:25	369653
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:26	376284
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:27	383292
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:28	391322
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:29	398211
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:30	402297
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:31	409425
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:32	417190
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:33	424665
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:34	430172
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:35	435649
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:36	443536
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:37	450895
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:38	459240
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:39	466215
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:40	470992
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:41	478443
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:42	486524
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:43	494681
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:44	500543
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:45	505624
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:46	514190
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:47	522099
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:48	531374
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:49	538161
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:50	543947
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:51	553121
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:52	561588
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:53	571106
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:54	578097
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:55	583546
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:56	589836
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:57	594961
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:58	598931
STAT: 2018/07/14 21:26:00 start_testing.go:529: 21:25:59	599310
STAT: 2018/07/14 21:26:00 start_testing.go:557: Statistics of the number of requests at a certain number of clients:
STAT: 2018/07/14 21:26:00 start_testing.go:558: Clients	Number of requests
STAT: 2018/07/14 21:26:00 start_testing.go:560: 20	1077
STAT: 2018/07/14 21:26:00 start_testing.go:560: 30	3260
STAT: 2018/07/14 21:26:00 start_testing.go:560: 40	6831
STAT: 2018/07/14 21:26:00 start_testing.go:560: 50	11974
STAT: 2018/07/14 21:26:00 start_testing.go:560: 60	18462
STAT: 2018/07/14 21:26:00 start_testing.go:560: 70	26708
STAT: 2018/07/14 21:26:00 start_testing.go:560: 80	36584
STAT: 2018/07/14 21:26:00 start_testing.go:560: 90	47050
STAT: 2018/07/14 21:26:00 start_testing.go:560: 100	58703
STAT: 2018/07/14 21:26:00 start_testing.go:560: 110	71983
STAT: 2018/07/14 21:26:00 start_testing.go:560: 120	86270
STAT: 2018/07/14 21:26:00 start_testing.go:560: 130	102255
STAT: 2018/07/14 21:26:00 start_testing.go:560: 140	139511
STAT: 2018/07/14 21:26:00 start_testing.go:560: 150	139512
STAT: 2018/07/14 21:26:00 start_testing.go:560: 160	181592
STAT: 2018/07/14 21:26:00 start_testing.go:560: 170	204329
STAT: 2018/07/14 21:26:00 start_testing.go:560: 180	204330
STAT: 2018/07/14 21:26:00 start_testing.go:560: 190	254282
STAT: 2018/07/14 21:26:00 start_testing.go:560: 200	280988
STAT: 2018/07/14 21:26:00 start_testing.go:560: 210	280989
STAT: 2018/07/14 21:26:00 start_testing.go:560: 220	308703
STAT: 2018/07/14 21:26:00 start_testing.go:560: 230	339327
STAT: 2018/07/14 21:26:00 start_testing.go:560: 240	369817
STAT: 2018/07/14 21:26:00 start_testing.go:560: 250	402682
STAT: 2018/07/14 21:26:00 start_testing.go:560: 260	436604
STAT: 2018/07/14 21:26:00 start_testing.go:560: 270	506761
STAT: 2018/07/14 21:26:00 start_testing.go:560: 280	506762
STAT: 2018/07/14 21:26:00 start_testing.go:560: 290	545125
STAT: 2018/07/14 21:26:00 start_testing.go:560: 300	599310
STAT: 2018/07/14 21:26:10 start_testing.go:597: Average response time statistics at a certain number of clients:
